Date,Open,High,Low,Close,Adj Close,Volume
1981-02-09,0.09431010515399875,0.09431010515399875,0.09345279633998871,0.09345279633998871,16755200,0.09345279633998871
1981-02-10,0.09345279633998871,0.09388145360875348,0.09345279633998871,0.09345279633998871,18345600,0.09345279633998871
1981-02-11,0.09088083067294132,0.09088083067294132,0.090452179312706,0.090452179312706,13843200,0.090452179312706
1981-02-12,0.09002353494219645,0.09002353494219645,0.08959411084651947,0.08959411084651947,14560000,0.08959411084651947
1981-02-13,0.08830815564115335,0.08830815564115335,0.08745084702968597,0.08745084702968597,11155200,0.08745084702968597
1981-02-17,0.08959411084651947,0.09002353494219645,0.08959411084651947,0.08959411084651947,12275200,0.08959411084651947
1981-02-18,0.09345279633998871,0.09431010515399875,0.09345279633998871,0.09345279633998871,19241600,0.09345279633998871
1981-02-19,0.08830816595128863,0.08830816595128863,0.08787950873374939,0.08787950873374939,22310400,0.08787950873374939
1981-02-20,0.08359294668707688,0.08359294668707688,0.0831642895936966,0.0831642895936966,24371200,0.0831642895936966
1981-02-23,0.08445028215646744,0.0848789394159787,0.08445028215646744,0.08445028215646744,14112000,0.08445028215646744
1981-02-24,0.08230696598408314,0.08230696598408314,0.08144965767860413,0.08144965767860413,16979200,0.08144965767860413
1981-02-25,0.08659353107213974,0.08702218247975012,0.08659353107213974,0.08659353107213974,19488000,0.08659353107213974
1981-02-26,0.08787950873374939,0.08830816595128863,0.08787950873374939,0.08787950873374939,10841600,0.08787950873374939
1981-02-27,0.09088088572025299,0.09173819468351989,0.09088088572025299,0.09088088572025299,14761600,0.09088088572025299
1981-03-02,0.09130953997373581,0.09173819157910346,0.09130953997373581,0.09130953997373581,11760000,0.09130953997373581
1981-03-03,0.0904522270727964,0.0904522270727964,0.09002356976270676,0.09002356976270676,16172800,0.09002356976270676
1981-03-04,0.0895941304593837,0.0895941304593837,0.08916547894477844,0.08916547894477844,13708800,0.08916547894477844
1981-03-05,0.08916548194383776,0.08916548194383776,0.08873682469129562,0.08873682469129562,5376000,0.08873682469129562
1981-03-06,0.08873681744530908,0.08873681744530908,0.08787950873374939,0.08787950873374939,11603200,0.08787950873374939
1981-03-09,0.08144968466042442,0.08144968466042442,0.0810210332274437,0.0810210332274437,15321600,0.0810210332274437
1981-03-10,0.07759105146060134,0.07759105146060134,0.07716239988803864,0.07716239988803864,28380800,0.07716239988803864
1981-03-11,0.0750190913464739,0.0750190913464739,0.07416178286075592,0.07416178286075592,29859200,0.07416178286075592
1981-03-12,0.07716239988803864,0.07759105146060134,0.07716239988803864,0.07716239988803864,59248000,0.07716239988803864
1981-03-13,0.07673375044810246,0.07673375044810246,0.0763050988316536,0.0763050988316536,231302400,0.0763050988316536
1981-03-16,0.07930644601583481,0.08016375492926367,0.07930644601583481,0.07930644601583481,37228800,0.07930644601583481
1981-03-17,0.0831642895936966,0.08402159805694001,0.0831642895936966,0.0831642895936966,43747200,0.0831642895936966
1981-03-18,0.08830814063549042,0.0891654491012806,0.08830814063549042,0.08830814063549042,36937600,0.08830814063549042
1981-03-19,0.0878794984736606,0.0878794984736606,0.08745084702968597,0.08745084702968597,37811200,0.08745084702968597
1981-03-20,0.08830814063549042,0.0891654491012806,0.08830814063549042,0.08830814063549042,14604800,0.08830814063549042
1981-03-23,0.09173817932605743,0.09259548814580623,0.09173817932605743,0.09173817932605743,22019200,0.09173817932605743
1981-03-24,0.09173819157910346,0.09173819157910346,0.09130953997373581,0.09130953997373581,28156800,0.09130953997373581
1981-03-25,0.09045219208648433,0.09045219208648433,0.08959411084651947,0.08959411084651947,7056000,0.08959411084651947
1981-03-26,0.08830816595128863,0.08830816595128863,0.08787950873374939,0.08787950873374939,12275200,0.08787950873374939
1981-03-27,0.08530758793076125,0.08530758793076125,0.08487893640995026,0.08487893640995026,12252800,0.08487893640995026
1981-03-30,0.08487893640995026,0.0857362451750914,0.08487893640995026,0.08487893640995026,9900800,0.08487893640995026
1981-03-31,0.0848789216175559,0.0848789216175559,0.08402161300182343,0.08402161300182343,15993600,0.08402161300182343
1981-04-01,0.08359294668707688,0.08359294668707688,0.0831642895936966,0.0831642895936966,34070400,0.0831642895936966
1981-04-02,0.090452179312706,0.09088083067294132,0.090452179312706,0.090452179312706,31404800,0.090452179312706
1981-04-03,0.09088088572025299,0.09130954306364668,0.09088088572025299,0.09088088572025299,16486400,0.09088088572025299
1981-04-06,0.0895941304593837,0.0895941304593837,0.08916547894477844,0.08916547894477844,22803200,0.08916547894477844
1981-04-07,0.08873679200662693,0.08873679200662693,0.08830814063549042,0.08830814063549042,10684800,0.08830814063549042
1981-04-08,0.09259548783302307,0.09345279664987592,0.09259548783302307,0.09259548783302307,21952000,0.09259548783302307
1981-04-09,0.09431010484695435,0.09473876211432353,0.09431010484695435,0.09431010484695435,12499200,0.09431010484695435
1981-04-10,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,33465600,0.09559604525566101
1981-04-13,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,16060800,0.09559604525566101
1981-04-14,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,6652800,0.09559604525566101
1981-04-15,0.09130954306364668,0.09130954306364668,0.09088088572025299,0.09088088572025299,34048000,0.09088088572025299
1981-04-16,0.08616491141209794,0.08616491141209794,0.08573625981807709,0.08573625981807709,23878400,0.08573625981807709
1981-04-20,0.08830814063549042,0.08873679200662693,0.08830814063549042,0.08830814063549042,35347200,0.08830814063549042
1981-04-21,0.09431010484695435,0.09473876211432353,0.09431010484695435,0.09431010484695435,28537600,0.09431010484695435
1981-04-22,0.0977393090724945,0.09816796620382161,0.0977393090724945,0.0977393090724945,18995200,0.0977393090724945
1981-04-23,0.10031121969223024,0.10073987678392635,0.10031121969223024,0.10031121969223022,58016000,0.10031121969223022
1981-04-24,0.10031123641629539,0.10031123641629539,0.09945393353700638,0.09945393353700638,35056000,0.09945393353700638
1981-04-27,0.09902526725255822,0.09902526725255822,0.09859661012887955,0.09859661012887955,38528000,0.09859661012887955
1981-04-28,0.09731065772232218,0.09731065772232218,0.09688200056552887,0.09688200056552887,32188800,0.09688200056552887
1981-04-29,0.09602469668440732,0.09602469668440732,0.09559604525566101,0.09559604525566101,13641600,0.09559604525566101
1981-04-30,0.09731069207191467,0.09816800668812382,0.09731069207191467,0.09731069207191467,12611200,0.09731069207191467
1981-05-01,0.09731069207191467,0.09816800668812382,0.09731069207191467,0.09731069207191467,16553600,0.09731069207191467
1981-05-04,0.09731065772232218,0.09731065772232218,0.09688200056552887,0.09688200056552887,14448000,0.09688200056552887
1981-05-05,0.09688202940229203,0.09688202940229203,0.09645338356494904,0.09645338356494904,17539200,0.09645338356494904
1981-05-06,0.09431010212494938,0.09431010212494938,0.09388145059347153,0.09388145059347153,18950400,0.09388145059347153
1981-05-07,0.09516741335391998,0.09559607061991875,0.09516741335391998,0.09516741335391998,9363200,0.09516741335391998
1981-05-08,0.09602474421262741,0.09645340157705906,0.09602474421262741,0.09602474421262741,7907200,0.09602474421262741
1981-05-11,0.09431010212494938,0.09431010212494938,0.09388145059347153,0.09388145059347153,11939200,0.09388145059347153
1981-05-12,0.09388145059347153,0.09516741091142439,0.09388145059347153,0.09388145059347153,4256000,0.09388145059347153
1981-05-13,0.09388145360875348,0.09473876242276352,0.09345279633998871,0.09345279633998871,4905600,0.09345279633998871
1981-05-14,0.09302411981156397,0.09302411981156397,0.09216681122779846,0.09216681122779846,4928000,0.09216681122779846
1981-05-15,0.09431010484695435,0.09559607092554244,0.09431010484695435,0.09431010484695435,4905600,0.09431010484695435
1981-05-18,0.09602474421262741,0.09688204749444917,0.09602474421262741,0.09602474421262741,4166400,0.09602474421262741
1981-05-19,0.09473876211432353,0.09473876211432353,0.09431010484695435,0.09431010484695435,25424000,0.09431010484695435
1981-05-20,0.09731069207191467,0.09816800668812382,0.09731069207191467,0.09731069207191467,13283200,0.09731069207191467
1981-05-21,0.10288397967815399,0.10331263702788238,0.10288397967815399,0.10288397967815399,32211200,0.10288397967815399
1981-05-22,0.1075991541147232,0.10845646863833894,0.1075991541147232,0.1075991541147232,31427200,0.1075991541147232
1981-05-26,0.10759913816187705,0.10759913816187705,0.10717049241065979,0.10717049241065979,85344000,0.10717049241065979
1981-05-27,0.11317162960767746,0.1136002867385476,0.11317162960767746,0.11317162960767746,149497600,0.11317162960767746
1981-05-28,0.11317162960767746,0.1136002867385476,0.11317162960767746,0.11317162960767746,73987200,0.11317162960767746
1981-05-29,0.11360029131174088,0.11402971541126339,0.11360029131174088,0.11360029131174088,59382400,0.11360029131174088
1981-06-01,0.11360029131174088,0.11402971541126339,0.11360029131174088,0.11360029131174088,51251200,0.11360029131174088
1981-06-02,0.10845645813793206,0.10845645813793206,0.10802780091762543,0.10802780091762543,40432000,0.10802780091762543
1981-06-03,0.10802780091762543,0.10888510391120101,0.10802780091762543,0.10802780091762543,39446400,0.10802780091762543
1981-06-04,0.1101710721850395,0.11059971794513025,0.1101710721850395,0.11017107218503952,56067200,0.11017107218503952
1981-06-05,0.10888508597259747,0.10888508597259747,0.10845644026994705,0.10845644026994705,57680000,0.10845644026994705
1981-06-08,0.1050272016701722,0.1050272016701722,0.10459854453802109,0.10459854453802109,93497600,0.10459854453802109
1981-06-09,0.10674183070659637,0.10717048788675616,0.10674183070659637,0.10674183070659637,119593600,0.10674183070659637
1981-06-10,0.10802780091762543,0.10931376113150766,0.10802780091762543,0.10802780091762543,25222400,0.10802780091762543
1981-06-11,0.11274296045303345,0.11317161753818833,0.11274296045303345,0.11274296045303345,38976000,0.11274296045303345
1981-06-12,0.11188567720409187,0.11188567720409187,0.11145702004432678,0.11145702004432678,25804800,0.11145702004432678
1981-06-15,0.11145700052379241,0.11145700052379241,0.11102834343910217,0.11102834343910217,143763200,0.11102834343910217
1981-06-16,0.10931377414651466,0.10931377414651466,0.10888511687517166,0.10888511687517166,37251200,0.10888511687517166
1981-06-17,0.10759913816187705,0.10759913816187705,0.10717049241065979,0.10717049241065979,27574400,0.10717049241065979
1981-06-18,0.10717048788675616,0.10759913361987933,0.10674183070659637,0.10674183070659637,23049600,0.10674183070659637
1981-06-19,0.10416988917402756,0.10416988917402756,0.10374124348163605,0.10374124348163605,27507200,0.10374124348163605
1981-06-22,0.10031121104646454,0.10031121104646454,0.09988256543874739,0.0998825654387474,10841600,0.0998825654387474
1981-06-23,0.10159725695848465,0.10245532720348591,0.10159725695848465,0.10159725695848465,15030400,0.10159725695848465
1981-06-24,0.09988259363503937,0.09988259363503937,0.09902527928352356,0.09902527928352356,23027200,0.09902527928352356
1981-06-25,0.10116856545209885,0.10159722267758638,0.10116856545209885,0.10116856545209885,24259200,0.10116856545209885
1981-06-26,0.10073986810121495,0.10073986810121495,0.09988256543874739,0.0998825654387474,23788800,0.0998825654387474
1981-06-29,0.0973106866866744,0.0973106866866744,0.09645338356494904,0.09645338356494904,10595200,0.09645338356494904
1981-06-30,0.0895941304593837,0.0895941304593837,0.08916547894477844,0.08916547894477844,35907200,0.08916547894477844
1981-07-01,0.08873679200662693,0.08873679200662693,0.08830814063549042,0.08830814063549042,170464000,0.08830814063549042
1981-07-02,0.08830814063549042,0.08873679200662693,0.08830814063549042,0.08830814063549042,30284800,0.08830814063549042
1981-07-06,0.08616489193058044,0.08616489193058044,0.08530758321285248,0.08530758321285248,16531200,0.08530758321285248
1981-07-07,0.08616488426923752,0.08702219291073797,0.08616488426923752,0.08616488426923752,15836800,0.08616488426923752
1981-07-08,0.08959411084651947,0.09002353494219645,0.08959411084651947,0.08959411084651947,16620800,0.08959411084651947
1981-07-09,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,32883200,0.08273565769195557
1981-07-10,0.07673375044810246,0.07673375044810246,0.0763050988316536,0.0763050988316536,55171200,0.0763050988316536
1981-07-13,0.07802047580480576,0.0784491331014183,0.07802047580480576,0.07802047580480576,45740800,0.07802047580480576
1981-07-14,0.08144965767860413,0.08230696598408314,0.08144965767860413,0.08144965767860413,19779200,0.08144965767860413
1981-07-15,0.0835929811000824,0.08402163264640997,0.0835929811000824,0.0835929811000824,10953600,0.0835929811000824
1981-07-16,0.08573625981807709,0.08659356872963893,0.08573625981807709,0.08573625981807709,15232000,0.08573625981807709
1981-07-17,0.08873682469129562,0.08916548194383776,0.08873682469129562,0.08873682469129562,19824000,0.08873682469129562
1981-07-20,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,23654400,0.08273565769195557
1981-07-21,0.08273566813741726,0.08273566813741726,0.08230701088905334,0.08230701088905334,31942400,0.08230701088905334
1981-07-22,0.07844912818201887,0.07844912818201887,0.07759104669094086,0.07759104669094086,22668800,0.07759104669094086
1981-07-23,0.07973504066467285,0.08016369767700401,0.07973504066467285,0.07973504066467285,34451200,0.07973504066467285
1981-07-24,0.08230701088905334,0.08273566813741726,0.08230701088905334,0.08230701088905334,28851200,0.08230701088905334
1981-07-27,0.08573625981807709,0.08616491141209794,0.08573625981807709,0.08573625981807709,17337600,0.08573625981807709
1981-07-28,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,22848000,0.08273565769195557
1981-07-29,0.08187831469310168,0.08187831469310168,0.08144965767860413,0.08144965767860413,15500800,0.08144965767860413
1981-07-30,0.08445028215646744,0.08530759095197059,0.08445028215646744,0.08445028215646744,9900800,0.08445028215646744
1981-07-31,0.08573625981807709,0.08616491141209794,0.08573625981807709,0.08573625981807709,10953600,0.08573625981807709
1981-08-03,0.0857362451750914,0.0857362451750914,0.08487893640995026,0.08487893640995026,12432000,0.08487893640995026
1981-08-04,0.08616488426923752,0.08659354145174691,0.08616488426923752,0.08616488426923752,31673600,0.08616488426923752
1981-08-05,0.08873682469129562,0.08916548194383776,0.08873682469129562,0.08873682469129562,17494400,0.08873682469129562
1981-08-06,0.08702218247975012,0.08702218247975012,0.08659353107213974,0.08659353107213974,10528000,0.08659353107213974
1981-08-07,0.08659353107213974,0.08702218247975012,0.08659353107213974,0.08659353107213974,9206400,0.08659353107213974
1981-08-10,0.08659353107213974,0.08659353107213974,0.08659353107213974,0.08659353107213974,0,0.08659353107213974
1981-08-11,0.0848789216175559,0.0848789216175559,0.08402161300182343,0.08402161300182343,71456000,0.08402161300182343
1981-08-12,0.08273566813741726,0.08273566813741726,0.08230701088905334,0.08230701088905334,26275200,0.08230701088905334
1981-08-13,0.08016369767700401,0.08016369767700401,0.07973504066467285,0.07973504066467285,27484800,0.07973504066467285
1981-08-14,0.07930640123472715,0.07930640123472715,0.07844909280538559,0.07844909280538559,24192000,0.07844909280538559
1981-08-17,0.07673373849993671,0.07673373849993671,0.07587642967700958,0.07587642967700958,18905600,0.07587642967700958
1981-08-18,0.0750190913464739,0.0750190913464739,0.07416178286075592,0.07416178286075592,17001600,0.07416178286075592
1981-08-19,0.07416177530154335,0.07416177530154335,0.07330446690320969,0.07330446690320969,20675200,0.07330446690320969
1981-08-20,0.07416178286075592,0.07459043996537357,0.07416178286075592,0.07416178286075592,17113600,0.07416178286075592
1981-08-21,0.06987524777512989,0.06987524777512989,0.0690179392695427,0.0690179392695427,41910400,0.0690179392695427
1981-08-24,0.06515928647428576,0.06515928647428576,0.06473062932491302,0.06473062932491302,23072000,0.06473062932491302
1981-08-25,0.06644601374864578,0.06687466513965398,0.06644601374864578,0.06644601374864578,40700800,0.06644601374864578
1981-08-26,0.06558796498357747,0.06558796498357747,0.06515931338071823,0.06515931338071823,33600000,0.06515931338071823
1981-08-27,0.06558796763420105,0.06601739192964987,0.06558796763420105,0.06558796763420105,25916800,0.06558796763420105
1981-08-28,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,38035200,0.0690179392695427
1981-08-31,0.0690179392695427,0.06944659066057758,0.0690179392695427,0.0690179392695427,40947200,0.0690179392695427
1981-09-01,0.07330446690320969,0.07373312396413487,0.07330446690320969,0.07330446690320969,37027200,0.07330446690320969
1981-09-02,0.07459043711423874,0.07501908847895437,0.07459043711423874,0.07459043711423874,19376000,0.07459043711423874
1981-09-03,0.07158988741174893,0.07158988741174893,0.07073257863521576,0.07073257863521576,37475200,0.07073257863521576
1981-09-04,0.07030392165641075,0.07030392165641075,0.06987527012825012,0.06987527012825012,15254400,0.06987527012825012
1981-09-08,0.06816066363267788,0.06816066363267788,0.06773200631141663,0.06773200631141663,25446400,0.06773200631141663
1981-09-09,0.06773200631141663,0.06816066363267788,0.06773200631141663,0.06773200631141663,30531200,0.06773200631141663
1981-09-10,0.06816064566373825,0.06858929714847549,0.06816064566373825,0.06816064566373825,34809600,0.06816064566373825
1981-09-11,0.06773203363089243,0.06773203363089243,0.0673033818602562,0.0673033818602562,17539200,0.0673033818602562
1981-09-14,0.06558796498357747,0.06558796498357747,0.06515931338071823,0.06515931338071823,27686400,0.06515931338071823
1981-09-15,0.06387333297351425,0.06387333297351425,0.06344468146562576,0.06344468146562576,19510400,0.06344468146562576
1981-09-16,0.0625874059665676,0.0625874059665676,0.062158748507499695,0.062158748507499695,19353600,0.062158748507499695
1981-09-17,0.060872762700424556,0.060872762700424556,0.06044410541653633,0.06044410541653633,19376000,0.06044410541653633
1981-09-18,0.06087272614240647,0.06130137744534211,0.06087272614240647,0.060872726142406464,26320000,0.060872726142406464
1981-09-21,0.06130136922001839,0.06173002618895375,0.06130136922001839,0.06130136922001839,49033600,0.06130136922001839
1981-09-22,0.058300823915343365,0.058300823915343365,0.05787217244505882,0.05787217244505882,47420800,0.05787217244505882
1981-09-23,0.057443510832165166,0.057443510832165166,0.05658620223402977,0.05658620223402977,28201600,0.05658620223402977
1981-09-24,0.056586199396359727,0.056586199396359727,0.05615754798054695,0.05615754798054695,18300800,0.05615754798054695
1981-09-25,0.04972696307538381,0.04972696307538381,0.04886965453624725,0.04886965453624725,34608000,0.04886965453624725
1981-09-28,0.049298305064439774,0.04972696218811846,0.049298305064439774,0.049298305064439774,91728000,0.049298305064439774
1981-09-29,0.051870230585336685,0.052298887708597024,0.051870230585336685,0.051870230585336685,94684800,0.051870230585336685
1981-09-30,0.052298903465270996,0.05272755499415842,0.052298903465270996,0.052298903465270996,49996800,0.052298903465270996
1981-10-01,0.052298903465270996,0.05272755499415842,0.052298903465270996,0.052298903465270996,61129600,0.052298903465270996
1981-10-02,0.05658620223402977,0.05701485939485649,0.05658620223402977,0.05658620223402977,45046400,0.05658620223402977
1981-10-05,0.058300815522670746,0.05915812406334478,0.058300815522670746,0.058300815522670746,43097600,0.058300815522670746
1981-10-06,0.058300823915343365,0.058300823915343365,0.05787217244505882,0.05787217244505882,28358400,0.05787217244505882
1981-10-07,0.06130136922001839,0.06215867743437362,0.06130136922001839,0.06130136922001839,38841600,0.06130136922001839
1981-10-08,0.06344468146562576,0.06387333297351425,0.06344468146562576,0.06344468146562576,31091200,0.06344468146562576
1981-10-09,0.06387333571910858,0.06473064449525595,0.06387333571910858,0.06387333571910858,54521600,0.06387333571910858
1981-10-12,0.06601738184690475,0.06644603912513945,0.06601738184690475,0.06601738184690475,27350400,0.06601738184690475
1981-10-13,0.06601738184690475,0.06687469067985452,0.06601738184690475,0.06601738184690475,44195200,0.06601738184690475
1981-10-14,0.0625874059665676,0.0625874059665676,0.062158748507499695,0.062158748507499695,30979200,0.062158748507499695
1981-10-15,0.06344468146562576,0.06387333297351425,0.06344468146562576,0.06344468146562576,29433600,0.06344468146562576
1981-10-16,0.0630160094649228,0.0630160094649228,0.06258735805749893,0.06258735805749893,36467200,0.06258735805749893
1981-10-19,0.06387333571910858,0.06430199296894189,0.06387333571910858,0.06387333571910858,20585600,0.06387333571910858
1981-10-20,0.0673033818602562,0.06773203363089243,0.0673033818602562,0.0673033818602562,35728000,0.0673033818602562
1981-10-21,0.0673033818602562,0.06773203363089243,0.0673033818602562,0.0673033818602562,76899200,0.0673033818602562
1981-10-22,0.06730332513500228,0.06730332513500228,0.0668746680021286,0.0668746680021286,32278400,0.0668746680021286
1981-10-23,0.06558796498357747,0.06558796498357747,0.06515931338071823,0.06515931338071823,27910400,0.06515931338071823
1981-10-26,0.06515931338071823,0.06558796498357747,0.06515931338071823,0.06515931338071823,27283200,0.06515931338071823
1981-10-27,0.06644601374864578,0.0673033222541796,0.06644601374864578,0.06644601374864578,85590400,0.06644601374864578
1981-10-28,0.06858934462070465,0.06901800212564409,0.06858934462070465,0.06858934462070465,44172800,0.06858934462070465
1981-10-29,0.06816066363267788,0.06816066363267788,0.06773200631141663,0.06773200631141663,30486400,0.06773200631141663
1981-10-30,0.06858934462070465,0.06901800212564409,0.06858934462070465,0.06858934462070465,52729600,0.06858934462070465
1981-11-02,0.06858934462070465,0.06901800212564409,0.06858934462070465,0.06858934462070465,36915200,0.06858934462070465
1981-11-03,0.06816066363267788,0.06816066363267788,0.06773200631141663,0.06773200631141663,28380800,0.06773200631141663
1981-11-04,0.06644603912513945,0.06644603912513945,0.06601738184690475,0.06601738184690475,23811200,0.06601738184690475
1981-11-05,0.06173002618895375,0.06173002618895375,0.06130136922001839,0.06130136922001839,23363200,0.06130136922001839
1981-11-06,0.061730027198791504,0.06215867845122366,0.061730027198791504,0.061730027198791504,24595200,0.061730027198791504
1981-11-09,0.06258735805749893,0.0630160094649228,0.06258735805749893,0.06258735805749893,20384000,0.06258735805749893
1981-11-10,0.06301603466272354,0.06344469196506938,0.06301603466272354,0.06301603466272354,16755200,0.06301603466272354
1981-11-11,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,27440000,0.06473062932491302
1981-11-12,0.0668746680021286,0.06730332513500228,0.0668746680021286,0.0668746680021286,39916800,0.0668746680021286
1981-11-13,0.0625874059665676,0.0625874059665676,0.062158748507499695,0.062158748507499695,21011200,0.062158748507499695
1981-11-16,0.06173002618895375,0.06173002618895375,0.06130136922001839,0.06130136922001839,22556800,0.06130136922001839
1981-11-17,0.06258735805749893,0.0630160094649228,0.06258735805749893,0.06258735805749893,35414400,0.06258735805749893
1981-11-18,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,29142400,0.06473062932491302
1981-11-19,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,40006400,0.06473062932491302
1981-11-20,0.06515931338071823,0.06558796498357747,0.06515931338071823,0.06515931338071823,38102400,0.06515931338071823
1981-11-23,0.06301605770211348,0.06301605770211348,0.062158748507499695,0.062158748507499695,22960000,0.062158748507499695
1981-11-24,0.06215867845122366,0.06215867845122366,0.061730027198791504,0.061730027198791504,22153600,0.061730027198791504
1981-11-25,0.06301603466272354,0.06344469196506938,0.06301603466272354,0.06301603466272354,52550400,0.06301603466272354
1981-11-27,0.06473062932491302,0.06515928647428576,0.06473062932491302,0.06473062932491302,37251200,0.06473062932491302
1981-11-30,0.06430199296894189,0.06430199296894189,0.06387333571910858,0.06387333571910858,23968000,0.06387333571910858
1981-12-01,0.06387333571910858,0.06430199296894189,0.06387333571910858,0.06387333571910858,23385600,0.06387333571910858
1981-12-02,0.06430196762084961,0.06473061897818759,0.06430196762084961,0.06430196762084961,37564800,0.06430196762084961
1981-12-03,0.06387333297351425,0.06387333297351425,0.06344468146562576,0.06344468146562576,20428800,0.06344468146562576
1981-12-04,0.06515931338071823,0.06558796498357747,0.06515931338071823,0.06515931338071823,137155200,0.06515931338071823
1981-12-07,0.06558796763420105,0.06601739192964987,0.06558796763420105,0.06558796763420105,59292800,0.06558796763420105
